variable,class,count,missing_rate,unique_count,identical_rate,min,p25,p50,p75,max,mean,sd,cv,info_value,PSI_Interval_1,PSI_Interval_2,PSI_Interval_3,PSI_Interval_4,PSI_Interval_5,PSI_Interval_6,Reason
log1p__regional_dti_woe,numeric,29517,0,3,0.5949,-0.023158227478801408,-0.0023689109163060116,-0.0023689109163060116,0.015041323306985776,0.015041323306985776,-0,0.0115,-3159.8015,1.3301411968635199e-4,0,-0.0011,-0,0,0.0052,0,"IV, Missing Rate, Identity Filter"
log1p__avg_consumer_loan_amount_woe,numeric,29517,0,5,0.3627,-0.07479206493989234,-0.021404159351256637,0.022462693773585698,0.029575349036462438,0.029575349036462438,-0,0.0344,-980.688,0.0011810426814178744,0,-0.0079,-0.0033,0,0.0012,0.0026,"IV, Missing Rate, Identity Filter"
log1p__bank_account_penetration_woe,numeric,29517,0,5,0.3286,-0.12060918447087611,-0.025949160095686218,-0.023158227478801408,0.062458286671643055,0.062458286671643055,-1e-4,0.0533,-638.5218,0.0028355922012239477,0,-0.0068,-0,0,7e-4,5e-4,"IV, Missing Rate, Identity Filter"
log1p__poverty_share_woe,numeric,29517,0,5,0.3217,-0.16277384589477664,-0.007681119241069108,-0.007681119241069108,0.01551224253465964,0.06558961939100821,-2e-4,0.0522,-322.4694,0.00261541423777147,0,0,0,0,3e-4,0,"IV, Missing Rate, Identity Filter"
log1p__crime_rate_per_1000_woe,numeric,29517,0,4,0.5356,-0.06300011323285513,0.005760583705856754,0.005760583705856754,0.005760583705856754,0.027735911463457476,-0,0.0263,-1275.0512,6.891922538094412e-4,0,-2e-4,-0.0013,0,0.0024,0,"IV, Missing Rate, Identity Filter"
log1p__doctors_per_capita_woe,numeric,29517,0,5,0.533,-0.14700535382007177,-0.004540833393589929,0.01227883550962896,0.01227883550962896,0.13353893813356363,-1e-4,0.0653,-522.7864,0.004253093387801814,0,-1e-4,-0.0016,-0.006,0,9e-4,"IV, Missing Rate, Identity Filter"
log1p__hospital_beds_per_capita_woe,numeric,29517,0,6,0.3374,-0.13073868570343752,-0.018627855332554708,-0.018627855332554708,0.03474156709664239,0.12406363391114959,-1e-4,0.0572,-716.5784,0.0032530161547915707,0,-0.0105,-0.0056,-0.0022,0,3e-4,"IV, Missing Rate, Identity Filter"
log1p__school_availability_index_woe,numeric,29517,0,2,0.8773,-0.023158227478801408,0.026129935554501847,0.026129935554501847,0.026129935554501847,0.026129935554501847,0.0201,0.0162,0.8053,7.49567973480085e-5,0,2e-4,0,2e-4,4e-4,8e-4,"IV, Missing Rate, Identity Filter"
log1p__urban_environment_quality_index_woe,numeric,29517,0,4,0.478,-0.055138506303658165,0.005622385261645057,0.005622385261645057,0.03369284865147161,0.03369284865147161,0.0113,0.0265,2.3375,3.330344062981085e-4,0,1e-4,0,1e-4,6e-4,0.0026,"IV, Missing Rate, Identity Filter"
log1p__public_transport_accessibility_index_woe,numeric,29517,0,5,0.4455,-0.02767681286660721,-0.02767681286660721,-0.023158227478801408,0.05852334029745416,0.05852334029745416,0.0098,0.0421,4.3031,6.192243646016227e-4,0,0.0024,0,4e-4,5e-4,1e-4,"IV, Missing Rate, Identity Filter"
log1p__paved_roads_km_per_capita_woe,numeric,29517,0,3,0.7873,-0.023158227478801408,0.0016365099681516953,0.0016365099681516953,0.0016365099681516953,0.017238553508350424,-0,0.0097,-3669.9245,9.461528966623791e-5,0,-4e-4,-0,0,0.0031,0,"IV, Missing Rate, Identity Filter"
log1p__airport_availability_woe,numeric,29517,0,2,0.8773,-0.023158227478801408,0.018137106204492343,0.018137106204492343,0.018137106204492343,0.018137106204492343,0.0131,0.0135,1.0367,7.49567973480085e-5,0,2e-4,0,2e-4,4e-4,9e-4,"IV, Missing Rate, Identity Filter"
log1p__railway_station_availability_woe,numeric,29517,0,2,0.8773,-0.023158227478801408,0.003236744505856018,0.003236744505856018,0.003236744505856018,0.003236744505856018,-0,0.0087,-4019.2697,7.49567973480085e-5,0,-7e-4,-0,0,0.0033,0,"IV, Missing Rate, Identity Filter"
log1p__cars_per_1000_people_woe,numeric,29517,0,3,0.839,-0.023158227478801408,0.023820936438916914,0.023820936438916914,0.023820936438916914,0.023820936438916914,0.0165,0.0167,1.0094,6.034147536030903e-4,0,1e-4,0,2e-4,4e-4,9e-4,"IV, Missing Rate, Identity Filter"
log1p__air_pollution_index_woe,numeric,29517,0,4,0.4495,-0.03872365477434784,-0.00526912694516559,-0.00526912694516559,0.018247708066710226,0.018247708066710226,-0,0.0191,-1867.6806,3.643406738090858e-4,0,-0.0011,-0,0,6e-4,0,"IV, Missing Rate, Identity Filter"
log1p__industrial_zone_density_woe,numeric,29517,0,4,0.7336,-0.023158227478801408,-0.0025020198507742833,-0.0025020198507742833,-0.0025020198507742833,0.03773201679953981,-8e-4,0.0144,-18.6344,2.0391743724706822e-4,0,-7e-4,-1e-4,-7e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__green_area_share_woe,numeric,29517,0,3,0.4646,-0.023158227478801408,-0.005511347475098581,-0.005511347475098581,0.03288090968411638,0.03288090968411638,0.0082,0.0214,2.6249,7.606287183246367e-4,0,4e-4,0,4e-4,2e-4,3e-4,"IV, Missing Rate, Identity Filter"
log1p__ipRegion_Russia_flag_woe,numeric,29517,0,2,0.8773,-0.023158227478801408,0.003236744505856018,0.003236744505856018,0.003236744505856018,0.003236744505856018,-0,0.0087,-4019.2697,7.49567973480085e-5,0,-7e-4,-0,0,0.0033,0,"IV, Missing Rate, Identity Filter"
log1p__ipRegion_CIS_flag_woe,numeric,29517,0,2,0.8773,-0.023158227478801408,0.03981568565335541,0.03981568565335541,0.03981568565335541,0.03981568565335541,0.0321,0.0207,0.6439,7.49567973480085e-5,0,2e-4,0,2e-4,4e-4,9e-4,"IV, Missing Rate, Identity Filter"
log1p__ipRegion_population_woe,numeric,29517,0,9,0.2416,-0.1405308440498061,-0.023158227478801408,0.012738754898024469,0.036326241918446855,0.12831460625405403,-1e-4,0.0707,-504.7485,0.004996301261884483,0,-0.0096,-0.0013,0,1e-4,0,"IV, Missing Rate, Identity Filter"
log1p__ipRegion_urbanization_woe,numeric,29517,0,5,0.4479,-0.12871802671013274,-0.003761476352966941,-0.003761476352966941,0.0436341086328155,0.05592807963696957,-1e-4,0.0477,-642.8516,0.0022655878292205584,0,-0.0054,-1e-4,0,1e-4,0,"IV, Missing Rate, Identity Filter"
log1p__ipRegion_gdp_per_capita_woe,numeric,29517,0,7,0.2938,-0.12469535975813609,-0.055104403595271564,0.012215814803780718,0.07075608204182711,0.1343984884486775,-2e-4,0.0813,-450.3038,0.0066051662504684385,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__ipRegion_unemployment_woe,numeric,29517,0,5,0.4024,-0.1520528517932861,-0.0716678082548687,0.016612002085120054,0.016612002085120054,0.08762957283548105,-1e-4,0.0639,-533.5009,0.004082150458172812,0,-0.0057,-7e-4,0,8e-4,0,"IV, Missing Rate, Identity Filter"
log1p__ipRegion_internet_pen_woe,numeric,29517,0,6,0.273,-0.07542746308765165,-0.033492251666084535,0.022356184436910516,0.03505576178891975,0.04290102520492342,-0,0.0384,-920.396,0.0014756638563251938,0,-0.0067,-0,0,1e-4,0,"IV, Missing Rate, Identity Filter"
log1p__ipRegion_mobile_share_woe,numeric,29517,0,4,0.4518,-0.038374125481224215,4.919991215519015e-4,4.919991215519015e-4,0.018970762052385275,0.018970762052385275,0.003,0.0161,5.3602,2.458674687844265e-4,0,0.0022,1e-4,5e-4,6e-4,0.0019,"IV, Missing Rate, Identity Filter"
log1p__ipRegion_avg_speed_woe,numeric,29517,0,5,0.2879,-0.08944471453615405,-0.023583900833547253,0.030314213805562085,0.03804366364359241,0.03804366364359241,-1e-4,0.0415,-802.6637,0.0017217214397410867,0,-0.0057,-3e-4,0,4e-4,0,"IV, Missing Rate, Identity Filter"
log1p__ipRegion_risk_index_woe,numeric,29517,0,7,0.1976,-0.13007232223973633,-0.03376400094402216,-0.023158227478801408,0.03988569442511174,0.11996474624133925,-1e-4,0.0702,-538.8287,0.004931123263240626,0,-0.0032,-1e-4,0,1e-4,0,"IV, Missing Rate, Identity Filter"
ratio__mfscore__over__fn7_woe,numeric,29517,0,7,0.365,-0.5345898462518054,-0.16460134888066266,0.08736295263386488,0.28505660335615063,0.28505660335615063,-0.0033,0.2879,-86.9048,0.08139981470787601,0,7e-4,1e-4,1e-4,0,-0.0186,Correlation Filter
diff__mfscore__minus__fn7_woe,numeric,29517,0,8,0.2231,-0.4966276477582188,-0.16074118312643607,-0.00533922482520089,0.1997521186442803,0.6456628931931467,-0.0026,0.3146,-119.2798,0.0971031078777557,0,-0.1486,-0.0318,1e-4,0.0049,0,VIF Filter
prod__mfscore__x__fn7_woe,numeric,29517,0,6,0.6553,-0.16612521069251926,-0.16612521069251926,-0.16612521069251926,0.18255848640768294,0.831250752204208,7e-4,0.2728,374.0282,0.07306695718675783,0,-0.0366,0,0.0171,0.0216,0,Correlation Filter
ratio__mfscore__over__fn8_woe,numeric,29517,0,7,0.3778,-0.5169537081822315,-0.17279238591679869,0.15589023932552187,0.20483930429665623,0.3451260717867472,-0.0027,0.2589,-94.5592,0.06593725710574926,0,6e-4,1e-4,2e-4,0.013,1e-4,Correlation Filter
diff__mfscore__minus__fn8_woe,numeric,29517,0,8,0.1982,-0.4949298827404847,-0.16081116381200686,-0.03215883450324349,0.1888876214593306,0.7169679801587643,-0.002,0.316,-155.9411,0.09780384100241836,0,-0.0727,-0.0144,3e-4,0,1e-4,Correlation Filter
prod__mfscore__x__fn8_woe,numeric,29517,0,5,0.5845,-0.17845391374499167,-0.17845391374499167,-0.17845391374499167,0.10374462321654856,0.8107973917123298,6e-4,0.271,478.5902,0.07217698573012427,0,-0.0349,-0,2e-4,0.0028,1e-4,NA
ratio__mfscore__over__fp17_woe,numeric,29517,0,8,0.43120000000000003,-0.39520662003341694,-0.14772907433727173,0.16645372768400724,0.16645372768400724,0.18255848640768294,-0.0014,0.1948,-136.7378,0.0375861037551672,0,-0.0166,-5e-4,0,0,-0.0083,NA
diff__mfscore__minus__fp17_woe,numeric,29517,0,7,0.2805,-0.496526540635136,-0.12154349608008737,0.01051045834358899,0.20729634889059373,0.3321297047132422,-0.0027,0.2658,-99.4858,0.06944782906528184,0,-0.0244,-0.006,2e-4,0.0028,0,Correlation Filter
prod__mfscore__x__fp17_woe,numeric,29517,0,5,0.5312,-0.2040567176768469,-0.2040567176768469,-0.2040567176768469,0.2445496901789606,0.44469793073034236,-8e-4,0.2428,-304.9521,0.05868591069412833,0,2e-4,0,2e-4,1e-4,-0.005,Correlation Filter
ratio__mfscore__over__fn3_woe,numeric,29517,0,8,0.304,-0.32670137503424557,-0.17015310547499155,-0.05937880180613856,0.18026022397295993,0.2228879462544224,-9e-4,0.1738,-184.2563,0.030034475479284686,0,2e-4,0,0,0,-0.0028,NA
diff__mfscore__minus__fn3_woe,numeric,29517,0,7,0.3363,-0.49018525415980774,-0.09757382907264403,-0.09757382907264403,0.23005268624041933,0.3494565161391968,-0.0028,0.271,-95.7669,0.07215074670423162,0,-0.0746,-0.0214,3e-4,0.0248,0,Correlation Filter
prod__mfscore__x__fn3_woe,numeric,29517,0,5,0.6177,-0.17066208706956673,-0.17066208706956673,-0.17066208706956673,0.25940616524176474,0.4394830275793559,-6e-4,0.2341,-406.2333,0.05461443838119975,0,-0.0171,-0.0036,3e-4,2e-4,-2e-4,Correlation Filter
ratio__fn7__over__fn8_woe,numeric,29517,0,2,0.6418,-0.17024632942888415,-0.17024632942888415,-0.17024632942888415,0.30277901683678654,0.30277901683678654,-8e-4,0.2268,-275.0753,0.051326791132171645,0,-0.0493,0,0.0189,2e-4,-8e-4,Correlation Filter
diff__fn7__minus__fn8_woe,numeric,29517,0,2,0.9192,-0.025979754835578572,0.0022807985706528784,0.0022807985706528784,0.0022807985706528784,0.0022807985706528784,-0,0.0077,-4471.8558,5.925429510719623e-5,0,3e-4,4e-4,0,-1e-4,0,"IV, Missing Rate, Identity Filter"
prod__fn7__x__fn8_woe,numeric,29517,0,3,0.6417,-0.1701833937995001,-0.1701833937995001,-0.1701833937995001,0.22795270326022304,0.7699745063833942,2e-4,0.2547,1382.2932,0.06394519286163143,0,-0.0421,0,0.002,1e-4,-0.0107,Correlation Filter
ratio__fn7__over__fp17_woe,numeric,29517,0,4,0.6487,-0.16234466154244265,-0.16234466154244265,-0.16234466154244265,0.18452608722611513,0.42618493177214406,-6e-4,0.2295,-415.7173,0.052482592061130415,0,-0.0429,0,0.0217,2e-4,-0.0018,Correlation Filter
diff__fn7__minus__fp17_woe,numeric,29517,0,5,0.49,-0.1917864735290331,-0.1917864735290331,0.03620853662903125,0.217961536637014,0.26725886435520035,-9e-4,0.1992,-218.3187,0.03957667371757545,0,0,0,1e-4,0.0034,1e-4,Correlation Filter
prod__fn7__x__fp17_woe,numeric,29517,0,4,0.7118,-0.13993915788726202,-0.13993915788726202,-0.13993915788726202,0.08768852280553213,0.5480845179773753,1e-4,0.2431,1963.7483,0.05863884582175924,0,1e-4,0.0112,0.0014,2e-4,-4e-4,Correlation Filter
ratio__fn7__over__fn3_woe,numeric,29517,0,4,0.6563,-0.1600166780872351,-0.1600166780872351,-0.1600166780872351,0.3015641135784796,0.3540613727850551,-7e-4,0.2221,-320.2699,0.04924161970107499,0,-0.0334,0,0.0079,1e-4,-0,NA
diff__fn7__minus__fn3_woe,numeric,29517,0,4,0.6833,-0.09933401198209757,-0.09933401198209757,-0.09933401198209757,0.1281528121351443,0.30219151807426753,-3e-4,0.1523,-479.9776,0.0231842293476007,0,-0.0202,-0.0086,1e-4,1e-4,-0,Lasso Filter
prod__fn7__x__fn3_woe,numeric,29517,0,4,0.6505,-0.15926911998284982,-0.15926911998284982,-0.15926911998284982,0.21711542353966679,0.45475192118536556,-6e-4,0.2242,-397.9531,0.05011528194130001,0,-0.0305,0,0.0161,2e-4,-4e-4,Correlation Filter
ratio__fn8__over__fp17_woe,numeric,29517,0,5,0.5804,-0.16939870419262235,-0.16939870419262235,-0.16939870419262235,0.2248300409080244,0.3908721853065618,-6e-4,0.2154,-341.721,0.04625451245449831,0,4e-4,0,1e-4,2e-4,-3e-4,Correlation Filter
diff__fn8__minus__fp17_woe,numeric,29517,0,5,0.4597,-0.1978271353571642,-0.1978271353571642,0.0365749269973805,0.20449029564713436,0.2699477560206388,-9e-4,0.1945,-212.9658,0.037700008983447504,0,1e-4,1e-4,1e-4,9e-4,1e-4,Correlation Filter
prod__fn8__x__fp17_woe,numeric,29517,0,4,0.6795,-0.14476339414066441,-0.14476339414066441,-0.14476339414066441,0.041241764560511256,0.4712583869664566,-1e-4,0.2375,-2737.3197,0.056119502467441344,0,3e-4,0.0017,0.0066,3e-4,-1e-4,Correlation Filter
ratio__fn8__over__fn3_woe,numeric,29517,0,3,0.5806,-0.17215573605086884,-0.17215573605086884,-0.17215573605086884,0.21432110388357076,0.26951207162106644,-9e-4,0.2023,-232.0938,0.04084592555616073,0,-0.044,-0.0014,1e-4,1e-4,-0.0049,Correlation Filter
diff__fn8__minus__fn3_woe,numeric,29517,0,4,0.7299,-0.09583085207262608,-0.09583085207262608,-0.09583085207262608,0.20445796311617004,0.3570276410913722,-3e-4,0.1602,-540.5647,0.025636767040980633,0,-0.0132,-0.0047,1e-4,1e-4,-0.0018,Correlation Filter
prod__fn8__x__fn3_woe,numeric,29517,0,5,0.579,-0.168897399620553,-0.168897399620553,-0.168897399620553,0.16449846904298432,0.45675720852217694,-6e-4,0.2141,-364.8257,0.04566484465554399,0,-0.0375,-3e-4,2e-4,2e-4,-0.0047,Correlation Filter
ratio__fp17__over__fn3_woe,numeric,29517,0,6,0.5034,-0.18586931552814356,-0.18586931552814356,-0.18586931552814356,0.11478633270304688,0.4671569918154758,-6e-4,0.2169,-368.8694,0.04682827922651693,0,3e-4,0,0,1e-4,-0,Correlation Filter
diff__fp17__minus__fn3_woe,numeric,29517,0,6,0.4553,-0.1772785597253566,-0.1772785597253566,0.07771594688744733,0.16891217672839112,0.22177919956096429,-8e-4,0.1658,-219.3902,0.027413528943335347,0,-0.0099,-0.0126,2e-4,0.0037,0,Lasso Filter
prod__fp17__x__fn3_woe,numeric,29517,0,4,0.6812,-0.1416135586494961,-0.1416135586494961,-0.1416135586494961,0.15922283962738448,0.4075000013356861,-4e-4,0.2181,-593.6362,0.04740219114921829,0,2e-4,0,0.0197,4e-4,-0.0018,Correlation Filter
count_missing_num_woe,numeric,29517,0,8,0.2136,-0.07992179407014743,-0.0509821004730829,-0.02301262530650244,0.07075535440951708,0.1356694634952756,-1e-4,0.0728,-602.8277,0.005299200529166827,0,-0.0102,-0.0025,0,0.0056,2e-4,"IV, Missing Rate, Identity Filter"
poly2__mfscore__sq_woe,numeric,29517,0,8,0.2761,-0.4817951244642932,-0.21435736017319382,-0.05162543359267361,0.20964356792261415,0.5235034235172791,-0.002,0.2619,-134.2444,0.06750055494982539,0,-0.0177,-0.0217,2e-4,0.013,1e-4,Correlation Filter
poly2__fn7__sq_woe,numeric,29517,0,2,0.6417,-0.1701833937995001,-0.1701833937995001,-0.1701833937995001,0.3025326270579638,0.3025326270579638,-8e-4,0.2267,-274.9763,0.05126632338993276,0,-0.0485,0,0.0194,2e-4,-0.0011,Correlation Filter
poly2__fn8__sq_woe,numeric,29517,0,3,0.5665,-0.18160436969564428,-0.18160436969564428,-0.18160436969564428,0.16244936780354122,0.7198317401173389,0,0.2424,6293.0592,0.05797081192127351,0,-0.0459,0,0.0151,0.006,1e-4,Correlation Filter
poly2__fp17__sq_woe,numeric,29517,0,5,0.4862,-0.19632599155711986,-0.19632599155711986,0.010591063532811902,0.15141655013740443,0.31795768075816033,-9e-4,0.2129,-245.446,0.04516258841804127,0,2e-4,0,1e-4,1e-4,-5e-4,Correlation Filter
poly2__fn3__sq_woe,numeric,29517,0,4,0.579,-0.168897399620553,-0.168897399620553,-0.168897399620553,0.15367766932393842,0.34863469064636354,-7e-4,0.2055,-277.694,0.04212039430041317,0,-0.0402,-0.0014,2e-4,2e-4,-0.0011,Correlation Filter
poly2__mfscore__x__fn7_woe,numeric,29517,0,6,0.6553,-0.16612521069251926,-0.16612521069251926,-0.16612521069251926,0.18255848640768294,0.831250752204208,7e-4,0.2728,374.0282,0.07306695718675783,0,-0.0366,0,0.0171,0.0216,0,Correlation Filter
poly2__mfscore__x__fn8_woe,numeric,29517,0,5,0.5845,-0.17845391374499167,-0.17845391374499167,-0.17845391374499167,0.10374462321654856,0.8107973917123298,6e-4,0.271,478.5902,0.07217698573012427,0,-0.0349,-0,2e-4,0.0028,1e-4,Correlation Filter
poly2__mfscore__x__fp17_woe,numeric,29517,0,5,0.5312,-0.2040567176768469,-0.2040567176768469,-0.2040567176768469,0.2445496901789606,0.44469793073034236,-8e-4,0.2428,-304.9521,0.05868591069412833,0,2e-4,0,2e-4,1e-4,-0.005,Correlation Filter
poly2__mfscore__x__fn3_woe,numeric,29517,0,5,0.6177,-0.17066208706956673,-0.17066208706956673,-0.17066208706956673,0.25940616524176474,0.4394830275793559,-6e-4,0.2341,-406.2333,0.05461443838119975,0,-0.0171,-0.0036,3e-4,2e-4,-2e-4,Correlation Filter
poly2__fn7__x__fn8_woe,numeric,29517,0,3,0.6417,-0.1701833937995001,-0.1701833937995001,-0.1701833937995001,0.22795270326022304,0.7699745063833942,2e-4,0.2547,1382.2932,0.06394519286163143,0,-0.0421,0,0.002,1e-4,-0.0107,Correlation Filter
poly2__fn7__x__fp17_woe,numeric,29517,0,4,0.7118,-0.13993915788726202,-0.13993915788726202,-0.13993915788726202,0.08768852280553213,0.5480845179773753,1e-4,0.2431,1963.7483,0.05863884582175924,0,1e-4,0.0112,0.0014,2e-4,-4e-4,Correlation Filter
poly2__fn7__x__fn3_woe,numeric,29517,0,4,0.6505,-0.15926911998284982,-0.15926911998284982,-0.15926911998284982,0.21711542353966679,0.45475192118536556,-6e-4,0.2242,-397.9531,0.05011528194130001,0,-0.0305,0,0.0161,2e-4,-4e-4,Correlation Filter
poly2__fn8__x__fp17_woe,numeric,29517,0,4,0.6795,-0.14476339414066441,-0.14476339414066441,-0.14476339414066441,0.041241764560511256,0.4712583869664566,-1e-4,0.2375,-2737.3197,0.056119502467441344,0,3e-4,0.0017,0.0066,3e-4,-1e-4,Correlation Filter
poly2__fn8__x__fn3_woe,numeric,29517,0,5,0.579,-0.168897399620553,-0.168897399620553,-0.168897399620553,0.16449846904298432,0.45675720852217694,-6e-4,0.2141,-364.8257,0.04566484465554399,0,-0.0375,-3e-4,2e-4,2e-4,-0.0047,Correlation Filter
poly2__fp17__x__fn3_woe,numeric,29517,0,4,0.6812,-0.1416135586494961,-0.1416135586494961,-0.1416135586494961,0.15922283962738448,0.4075000013356861,-4e-4,0.2181,-593.6362,0.04740219114921829,0,2e-4,0,0.0197,4e-4,-0.0018,Correlation Filter
